,City,State,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30
239,East Stroudsburg,PA,152357.0,153689.0,155107.0,156238.0,157268.0,158177.0,158883.0,159669.0,160362.0,161399.0,162368.0,163234.0,164132.0,165354.0,166815.0,168274.0,169243.0,169733.0,170008.0,170394.0,171197.0,172117.0,173178.0,174316.0,175318.0,176224.0,177080.0,178227.0,180005.0,182359.0,185148.0
240,Sioux City,IA,135872.0,136708.0,137583.0,137874.0,138067.0,138223.0,139412.0,140546.0,141682.0,142217.0,142604.0,142967.0,143342.0,143990.0,144582.0,145290.0,146030.0,147008.0,146145.0,145054.0,143487.0,143479.0,143614.0,143698.0,143730.0,143597.0,143555.0,143752.0,144072.0,144375.0,145608.0
241,Greenville,NC,130356.0,130946.0,131379.0,131765.0,131999.0,132307.0,132790.0,133507.0,134242.0,134930.0,135584.0,136253.0,136732.0,137292.0,137739.0,138405.0,138966.0,139570.0,140054.0,140501.0,141028.0,141605.0,142271.0,142967.0,143759.0,144512.0,145443.0,146279.0,147332.0,148370.0,149524.0
242,Waterloo,IA,135274.0,135679.0,136269.0,136789.0,137366.0,137694.0,137982.0,138319.0,138606.0,138990.0,139291.0,139735.0,139999.0,140258.0,140526.0,140911.0,141309.0,141542.0,141695.0,141857.0,142078.0,142312.0,142577.0,142700.0,142898.0,143090.0,143326.0,143504.0,143659.0,143872.0,144189.0
243,Oshkosh,WI,139555.0,140619.0,142559.0,144184.0,144121.0,143362.0,143270.0,143623.0,144525.0,145032.0,145598.0,146134.0,146887.0,147791.0,148698.0,149627.0,150536.0,151473.0,152429.0,153505.0,154249.0,154976.0,155787.0,156748.0,157745.0,158257.0,158545.0,159092.0,160288.0,161923.0,163348.0
244,Yuba City,CA,277626.0,280447.0,280843.0,280740.0,281890.0,283342.0,284830.0,285215.0,286723.0,288104.0,290078.0,291789.0,292113.0,292352.0,293183.0,295395.0,297678.0,299624.0,301008.0,302227.0,303044.0,304122.0,305367.0,306292.0,308277.0,310420.0,312729.0,314016.0,314676.0,315712.0,317364.0
245,Abilene,TX,131699.0,132709.0,133680.0,134432.0,135025.0,135295.0,135204.0,135717.0,136663.0,137901.0,138479.0,138541.0,138648.0,138959.0,139316.0,139492.0,139606.0,140205.0,140851.0,141385.0,141192.0,141141.0,141244.0,141753.0,142267.0,142734.0,143246.0,143960.0,144800.0,145439.0,146251.0
246,Columbia,MO,189337.0,189085.0,189190.0,189996.0,190954.0,191902.0,192239.0,192204.0,192037.0,192305.0,192887.0,193656.0,194288.0,194757.0,195124.0,195541.0,195869.0,196159.0,196847.0,197737.0,198919.0,199819.0,200502.0,201155.0,202111.0,203213.0,204286.0,205168.0,206126.0,207227.0,208349.0
247,Dover,DE,213181.0,214006.0,214207.0,214364.0,214762.0,215089.0,215237.0,215709.0,217156.0,218758.0,220161.0,220092.0,220298.0,220703.0,222074.0,223531.0,224834.0,226081.0,226982.0,227507.0,227369.0,227595.0,228043.0,229477.0,230850.0,232452.0,233722.0,235056.0,236470.0,238068.0,240173.0
248,Eau Claire,WI,168960.0,170403.0,171551.0,172100.0,172335.0,172538.0,173085.0,173679.0,174294.0,174569.0,174882.0,175141.0,175752.0,176395.0,177100.0,178076.0,179017.0,180612.0,181804.0,183140.0,184297.0,185681.0,187195.0,188891.0,190454.0,191851.0,193365.0,194981.0,196888.0,198387.0,200181.0
249,Janesville,WI,143122.0,143357.0,144036.0,144588.0,145890.0,147012.0,147994.0,148672.0,148803.0,149071.0,149579.0,150530.0,150628.0,151393.0,152404.0,154439.0,155224.0,155457.0,155538.0,156152.0,157405.0,158399.0,159159.0,159956.0,161434.0,162772.0,163787.0,164217.0,165325.0,167054.0,169124.0
250,Jackson,MI,133418.0,133892.0,135158.0,136845.0,138609.0,140333.0,141671.0,143294.0,144218.0,145127.0,146245.0,146421.0,147284.0,147871.0,148400.0,148632.0,148898.0,149486.0,150121.0,150704.0,151255.0,151676.0,151960.0,152918.0,153853.0,155093.0,155950.0,156847.0,157704.0,158278.0,158875.0
251,Punta Gorda,FL,207307.0,206987.0,208036.0,209541.0,210126.0,210827.0,212292.0,213472.0,214055.0,214742.0,215885.0,218283.0,219487.0,220445.0,219737.0,219012.0,218748.0,218972.0,219105.0,219249.0,219589.0,219916.0,219609.0,219122.0,219767.0,220878.0,222763.0,224572.0,226518.0,228218.0,229924.0
252,Bloomington,IN,180193.0,181485.0,182612.0,183799.0,185217.0,186544.0,187862.0,188642.0,189582.0,189990.0,190897.0,191869.0,193453.0,194927.0,196110.0,197335.0,198398.0,199425.0,200190.0,201207.0,202174.0,203449.0,204495.0,205445.0,206194.0,207023.0,208143.0,209281.0,210591.0,212018.0,213692.0
253,Pueblo,CO,159087.0,160412.0,162118.0,163138.0,164521.0,166093.0,168024.0,169783.0,171521.0,173403.0,175115.0,176398.0,177546.0,178837.0,180111.0,181501.0,182639.0,183306.0,184138.0,185035.0,186394.0,187399.0,188592.0,190156.0,191827.0,193589.0,195336.0,197339.0,199527.0,202128.0,204707.0
254,Billings,MT,243252.0,243876.0,244840.0,247486.0,249880.0,250512.0,250504.0,251252.0,252785.0,253624.0,254725.0,255474.0,256791.0,256599.0,255812.0,257304.0,258093.0,260821.0,259802.0,259542.0,258243.0,258945.0,259934.0,260989.0,262164.0,264111.0,266728.0,266993.0,268243.0,269032.0,273198.0
255,Bowling Green,KY,155221.0,155679.0,156091.0,156706.0,157250.0,158175.0,158760.0,159541.0,159973.0,160720.0,161472.0,162413.0,163064.0,163787.0,164260.0,164641.0,164629.0,165462.0,166606.0,168035.0,168558.0,168856.0,169038.0,168991.0,169012.0,168808.0,168564.0,168082.0,167706.0,166233.0,164401.0
256,Bend,OR,379753.0,381746.0,384407.0,386924.0,389573.0,390150.0,392156.0,394701.0,398820.0,399937.0,400802.0,398779.0,401031.0,400924.0,403693.0,405554.0,409124.0,411991.0,413218.0,412914.0,413009.0,414299.0,416461.0,420311.0,422684.0,426469.0,428206.0,430634.0,431989.0,435244.0,439646.0
257,Albany,GA,105416.0,105771.0,106138.0,106397.0,106654.0,106857.0,107047.0,107234.0,107720.0,108372.0,109023.0,109324.0,109586.0,109763.0,109985.0,110236.0,110554.0,110911.0,111161.0,111354.0,111203.0,110925.0,110595.0,110566.0,110545.0,110592.0,110559.0,110495.0,110336.0,110094.0,109881.0
258,Vineland,NJ,138246.0,138247.0,138235.0,138106.0,138118.0,138142.0,138456.0,138507.0,138747.0,138056.0,137494.0,136911.0,137106.0,137369.0,137334.0,136829.0,136140.0,135562.0,135113.0,135121.0,135069.0,135563.0,135905.0,136764.0,137271.0,138109.0,139441.0,141380.0,143795.0,146467.0,149360.0
259,Niles,MI,182707.0,184431.0,184061.0,183958.0,183185.0,184522.0,185164.0,186076.0,186420.0,186821.0,188242.0,189954.0,191891.0,192899.0,194358.0,195947.0,197290.0,197892.0,198641.0,199523.0,200559.0,201479.0,201731.0,201794.0,201622.0,201940.0,202669.0,202866.0,203426.0,203580.0,204053.0
260,Kahului,HI,654816.0,657680.0,660108.0,661484.0,664202.0,667663.0,672226.0,677387.0,681302.0,684002.0,684742.0,684928.0,685632.0,687458.0,690682.0,693655.0,695907.0,697181.0,698643.0,699271.0,700270.0,701646.0,704579.0,707178.0,708778.0,709790.0,709565.0,709880.0,710101.0,710607.0,710070.0
261,Ottawa,IL,112031.0,112633.0,113478.0,113948.0,114250.0,114913.0,115527.0,116054.0,115842.0,115510.0,115489.0,115587.0,116044.0,117078.0,118033.0,118747.0,118800.0,117652.0,116493.0,115137.0,115189.0,115264.0,115130.0,115001.0,114419.0,113365.0,112339.0,111689.0,111710.0,112412.0,113234.0
262,State College,PA,230994.0,231816.0,233740.0,236198.0,238519.0,239722.0,240933.0,241929.0,243343.0,244749.0,245988.0,247348.0,248055.0,248411.0,248421.0,248688.0,249367.0,250370.0,250988.0,251656.0,252092.0,252363.0,252845.0,253238.0,254172.0,255139.0,255939.0,256468.0,256795.0,257318.0,258038.0
263,Bangor,ME,139830.0,140152.0,140488.0,141338.0,142364.0,143749.0,144219.0,144303.0,144289.0,144938.0,145177.0,145669.0,145532.0,146166.0,146541.0,147046.0,147453.0,147397.0,147644.0,147967.0,148610.0,149089.0,149717.0,150301.0,151484.0,152289.0,153389.0,154178.0,155184.0,156600.0,158464.0
264,Alexandria,LA,137723.0,136964.0,136814.0,136552.0,136348.0,136552.0,136865.0,137697.0,137701.0,136869.0,135549.0,135068.0,135378.0,135412.0,134927.0,134420.0,133854.0,133435.0,133054.0,132600.0,132436.0,132623.0,133127.0,133328.0,133080.0,133101.0,133286.0,133573.0,134008.0,134219.0,134424.0
265,Decatur,AL,127625.0,127963.0,128142.0,128487.0,128849.0,129244.0,129672.0,130188.0,130921.0,131779.0,132656.0,133599.0,134571.0,135719.0,136611.0,137283.0,137529.0,137781.0,137996.0,138390.0,138834.0,139151.0,139506.0,139849.0,140330.0,140813.0,141666.0,142700.0,144136.0,145695.0,147416.0
266,Hanford,CA,215214.0,215912.0,217278.0,218916.0,221227.0,222924.0,224272.0,224984.0,225750.0,225911.0,227389.0,227912.0,228352.0,228241.0,229070.0,230125.0,230532.0,230459.0,230680.0,231569.0,232794.0,234259.0,235715.0,237861.0,240264.0,242840.0,244447.0,246055.0,248285.0,251613.0,255140.0
267,Iowa City,IA,218783.0,219725.0,220678.0,221506.0,222070.0,222632.0,223187.0,223566.0,223818.0,223957.0,224475.0,224749.0,225410.0,225862.0,226281.0,226368.0,226428.0,226794.0,226953.0,227269.0,227630.0,228138.0,228412.0,228689.0,228686.0,228764.0,228881.0,229250.0,229722.0,229946.0,230335.0
268,Rocky Mount,NC,96557.0,96739.0,97062.0,97447.0,97773.0,98240.0,98712.0,99337.0,99553.0,99756.0,99896.0,100402.0,100788.0,101099.0,101570.0,102039.0,102567.0,102971.0,103357.0,103668.0,104143.0,104665.0,105215.0,105538.0,105970.0,106452.0,106744.0,107008.0,107253.0,107555.0,107855.0
269,Monroe,MI,163729.0,163691.0,164502.0,166306.0,168109.0,168677.0,167899.0,167824.0,167955.0,168876.0,169344.0,171044.0,172492.0,174215.0,174300.0,173493.0,172830.0,173279.0,174453.0,175208.0,175805.0,175942.0,176415.0,175972.0,176193.0,176704.0,178174.0,179878.0,181600.0,183101.0,184675.0
270,Wichita Falls,TX,103636.0,103905.0,104473.0,104993.0,105237.0,105039.0,104776.0,105349.0,105914.0,106539.0,106499.0,106364.0,106378.0,106433.0,107386.0,107988.0,108451.0,108010.0,107728.0,106779.0,105995.0,105335.0,105330.0,105439.0,105499.0,105547.0,104839.0,104459.0,104351.0,105168.0,105970.0
271,Burlington,NC,153108.0,153160.0,153201.0,153471.0,154459.0,155895.0,157021.0,157416.0,157308.0,157064.0,157256.0,157655.0,159015.0,160184.0,161799.0,163053.0,164367.0,164781.0,165024.0,165573.0,166438.0,167437.0,167982.0,168465.0,168575.0,169160.0,169488.0,170035.0,170325.0,171149.0,172128.0
272,Madera,CA,262103.0,264266.0,265367.0,266667.0,267719.0,268701.0,269368.0,270278.0,270653.0,270448.0,270381.0,270449.0,270863.0,271390.0,272992.0,274235.0,275126.0,275800.0,277070.0,278092.0,279353.0,281317.0,283891.0,286035.0,287950.0,289691.0,291045.0,292629.0,295229.0,298239.0,301181.0
273,Jefferson City,MO,144238.0,145276.0,146617.0,147760.0,148858.0,149537.0,150063.0,150476.0,150650.0,151009.0,151513.0,152595.0,153276.0,153892.0,154145.0,154497.0,154730.0,154737.0,154743.0,154708.0,155133.0,155595.0,156003.0,156126.0,156496.0,156996.0,157751.0,158618.0,159712.0,161303.0,163091.0
274,Chambersburg,PA,177506.0,178123.0,178906.0,179427.0,179802.0,179855.0,179313.0,179516.0,179391.0,179711.0,179870.0,180730.0,181347.0,182481.0,183015.0,183657.0,183553.0,183380.0,183337.0,183136.0,183282.0,183579.0,183900.0,184034.0,184298.0,184581.0,185399.0,186405.0,188190.0,190432.0,193006.0
275,Texarkana,TX,104615.0,105015.0,105260.0,105598.0,105964.0,106281.0,106588.0,107000.0,107527.0,107872.0,108134.0,108396.0,108745.0,109174.0,109739.0,110167.0,110495.0,110807.0,111160.0,111545.0,111738.0,111970.0,112253.0,112469.0,112577.0,112618.0,112605.0,112616.0,112653.0,112645.0,112594.0
276,Elizabethtown,KY,141201.0,141384.0,142147.0,142973.0,143823.0,144586.0,144986.0,145113.0,145473.0,146158.0,147084.0,147842.0,148699.0,149428.0,149974.0,150354.0,150889.0,151461.0,151943.0,152583.0,152951.0,153559.0,154056.0,154885.0,155659.0,156509.0,157392.0,158422.0,159404.0,160418.0,161705.0
277,Pottsville,PA,76809.0,77354.0,77775.0,77987.0,77927.0,77646.0,77432.0,77368.0,77518.0,77742.0,77986.0,78405.0,78803.0,79085.0,79274.0,79419.0,79760.0,80698.0,81530.0,82374.0,82775.0,83322.0,83850.0,84333.0,84713.0,85126.0,85672.0,86366.0,87001.0,87314.0,87697.0
278,Wheeling,OH,92325.0,92733.0,93055.0,93354.0,93715.0,94134.0,94552.0,94896.0,95410.0,95992.0,96610.0,97134.0,97631.0,98283.0,98841.0,99369.0,99742.0,100183.0,100582.0,100995.0,101134.0,101271.0,101428.0,101710.0,102003.0,102186.0,102445.0,102708.0,103028.0,103261.0,103517.0
279,Florence,AL,108537.0,109109.0,109621.0,110165.0,110699.0,111184.0,111514.0,111861.0,112212.0,112605.0,112982.0,113243.0,113564.0,113741.0,113824.0,114097.0,114282.0,114852.0,115039.0,115359.0,115532.0,115940.0,116354.0,116758.0,117074.0,117498.0,118048.0,118436.0,118940.0,119209.0,119882.0
280,Grand Junction,CO,232665.0,235246.0,238027.0,240202.0,241585.0,242789.0,243587.0,245140.0,247199.0,249293.0,250034.0,249755.0,250403.0,251406.0,253820.0,255088.0,256304.0,257194.0,259227.0,260776.0,262452.0,263556.0,265620.0,268519.0,270717.0,272101.0,272406.0,273783.0,275575.0,277491.0,278647.0
281,Concord,NH,247391.0,248982.0,251242.0,253117.0,253604.0,253961.0,254512.0,255466.0,256428.0,257310.0,258194.0,258984.0,259215.0,259305.0,260035.0,261512.0,263183.0,263398.0,263418.0,263374.0,264157.0,265157.0,266294.0,267841.0,269909.0,271842.0,273345.0,274631.0,276562.0,279734.0,283186.0
282,Dothan,AL,110741.0,110944.0,110753.0,110607.0,110597.0,110873.0,111033.0,111209.0,111418.0,111600.0,111601.0,111642.0,111820.0,112077.0,112485.0,112745.0,113148.0,113380.0,113599.0,113764.0,113989.0,114379.0,114930.0,115537.0,116063.0,116634.0,117324.0,118190.0,118969.0,119860.0,120915.0
283,Santa Fe,NM,333448.0,336352.0,337736.0,338682.0,339306.0,340754.0,343231.0,345838.0,349259.0,353008.0,358019.0,362902.0,366315.0,368585.0,372329.0,376568.0,379158.0,380399.0,381405.0,382983.0,384325.0,384880.0,384591.0,384566.0,385710.0,386827.0,387632.0,388228.0,390189.0,392955.0,395512.0
284,Johnstown,PA,52476.0,52613.0,52917.0,53410.0,53695.0,53798.0,53770.0,53675.0,53676.0,53680.0,53719.0,53736.0,53777.0,53908.0,54102.0,54462.0,54920.0,55466.0,55826.0,56171.0,56378.0,56662.0,56947.0,57316.0,57636.0,57795.0,57817.0,57689.0,57559.0,57416.0,57355.0
285,Traverse City,MI,225160.0,226670.0,227693.0,228919.0,229936.0,230871.0,231514.0,232032.0,232540.0,232628.0,232459.0,232679.0,233483.0,234288.0,234968.0,235996.0,237155.0,238157.0,238735.0,239203.0,240099.0,241071.0,242490.0,243773.0,244857.0,245917.0,247505.0,248875.0,250283.0,251807.0,253907.0
286,Hattiesburg,MS,134784.0,135237.0,135522.0,135709.0,135893.0,136181.0,136561.0,136909.0,137162.0,137427.0,137771.0,138336.0,138868.0,139657.0,140262.0,140890.0,141132.0,141590.0,141867.0,142271.0,142627.0,142994.0,143294.0,143362.0,143467.0,143376.0,143458.0,143541.0,143872.0,143964.0,144114.0
287,Dalton,GA,126374.0,127093.0,127875.0,128622.0,129224.0,129578.0,129873.0,130370.0,131349.0,132483.0,133549.0,134203.0,134846.0,135380.0,136042.0,136750.0,137510.0,137989.0,138364.0,138861.0,139279.0,139557.0,139588.0,140012.0,140476.0,141016.0,141463.0,141882.0,142320.0,143089.0,143992.0
288,Midland,TX,232716.0,235023.0,237839.0,240922.0,243249.0,246135.0,249867.0,254063.0,258689.0,262938.0,266081.0,267940.0,268889.0,269257.0,270112.0,271317.0,272518.0,272260.0,271860.0,271384.0,270737.0,269122.0,267987.0,267582.0,267097.0,266697.0,265598.0,263944.0,262139.0,260953.0,259374.0
289,Homosassa Springs,FL,146162.0,146784.0,147494.0,148542.0,149423.0,150717.0,151620.0,152378.0,152350.0,153093.0,153838.0,154644.0,154747.0,155165.0,155639.0,156550.0,156702.0,156860.0,156852.0,157456.0,158550.0,159167.0,159871.0,160706.0,162216.0,163740.0,165277.0,166470.0,168456.0,170514.0,173057.0
290,Auburn,AL,188534.0,189484.0,190481.0,191257.0,192030.0,192904.0,193877.0,194927.0,196066.0,197410.0,197885.0,198295.0,198279.0,199017.0,199685.0,200512.0,201196.0,201608.0,201867.0,202670.0,203402.0,204058.0,204643.0,205307.0,206303.0,206842.0,207416.0,208005.0,208783.0,209778.0,210876.0
291,Valdosta,GA,115707.0,116288.0,116781.0,117069.0,117415.0,118013.0,118788.0,119347.0,119579.0,119750.0,119882.0,120353.0,120578.0,120931.0,121238.0,121714.0,121959.0,122474.0,122760.0,123221.0,123185.0,123562.0,123887.0,124568.0,124990.0,125391.0,125871.0,126362.0,127082.0,127528.0,128217.0
292,Coeur d'Alene,ID,291082.0,293571.0,295981.0,300884.0,307536.0,311079.0,311714.0,310928.0,313279.0,316009.0,318886.0,319932.0,323586.0,327318.0,332714.0,336431.0,338480.0,339809.0,340976.0,343633.0,345788.0,348614.0,351652.0,356214.0,359502.0,363056.0,365409.0,368634.0,372728.0,379613.0,388703.0
293,Springfield,OH,107742.0,108213.0,108546.0,109014.0,109600.0,110032.0,110402.0,110756.0,111489.0,111889.0,112091.0,112334.0,113047.0,114020.0,114924.0,115473.0,115764.0,115997.0,116245.0,116461.0,116495.0,116802.0,117224.0,117648.0,117863.0,118007.0,118334.0,118926.0,119725.0,120638.0,121638.0
294,St. George,UT,295308.0,297980.0,299912.0,301020.0,302693.0,304519.0,306708.0,309063.0,310863.0,312393.0,313285.0,313998.0,314837.0,316129.0,317359.0,318921.0,319627.0,320557.0,321231.0,321814.0,322606.0,323637.0,325244.0,327120.0,329012.0,330771.0,332928.0,335355.0,338344.0,341353.0,344646.0
295,Vero Beach,FL,222141.0,223359.0,224141.0,225291.0,226663.0,227725.0,228690.0,229249.0,231163.0,232552.0,233205.0,231377.0,230381.0,230122.0,231207.0,231231.0,230964.0,231058.0,231923.0,233118.0,233476.0,233660.0,233957.0,236038.0,237814.0,239405.0,240172.0,241537.0,243068.0,244621.0,245820.0
296,Odessa,TX,166771.0,167863.0,168891.0,169774.0,170695.0,171201.0,171772.0,172390.0,173321.0,174047.0,174605.0,175308.0,176532.0,177807.0,179124.0,180146.0,181292.0,182338.0,183371.0,184195.0,184878.0,185443.0,186034.0,186440.0,186316.0,186163.0,185954.0,186005.0,185841.0,185886.0,185799.0
297,Napa,CA,670547.0,676493.0,680937.0,686062.0,688109.0,691929.0,692399.0,696514.0,698339.0,701893.0,703644.0,707130.0,706662.0,703359.0,700831.0,700028.0,698644.0,695162.0,693179.0,691465.0,691620.0,690484.0,689765.0,689321.0,691081.0,694805.0,699001.0,702462.0,708560.0,716078.0,724722.0
298,Tupelo,MS,113013.0,113282.0,113547.0,113792.0,114021.0,114366.0,114746.0,115270.0,115647.0,116042.0,116403.0,116880.0,117338.0,117716.0,117954.0,118184.0,118466.0,118943.0,119354.0,119661.0,119841.0,120045.0,120341.0,120516.0,120739.0,120932.0,121238.0,121534.0,121801.0,121842.0,121897.0
299,Battle Creek,MI,104229.0,104626.0,105166.0,105763.0,106712.0,107606.0,108065.0,108521.0,109262.0,110144.0,110921.0,111358.0,111638.0,112130.0,112893.0,113766.0,114487.0,115036.0,115654.0,116289.0,116719.0,117283.0,117918.0,118835.0,119799.0,120815.0,121588.0,122325.0,123029.0,124022.0,125215.0
300,Jamestown,NY,90827.0,91224.0,91778.0,92136.0,92237.0,92697.0,93433.0,94121.0,94696.0,95099.0,95596.0,96237.0,96955.0,97927.0,98662.0,99918.0,101038.0,101772.0,101955.0,102144.0,102680.0,103491.0,104443.0,105363.0,106183.0,106697.0,107359.0,107778.0,108524.0,109525.0,110920.0
301,Eureka,CA,315204.0,316882.0,318397.0,318362.0,319027.0,318957.0,319452.0,319108.0,319016.0,319062.0,319414.0,319850.0,320291.0,321348.0,321440.0,321687.0,319838.0,319615.0,319486.0,320907.0,321984.0,322045.0,322145.0,322004.0,322105.0,322375.0,323664.0,325515.0,328738.0,331300.0,333849.0
302,Rapid City,SD,207988.0,208605.0,209443.0,210315.0,211063.0,211849.0,212606.0,213725.0,214640.0,215629.0,216592.0,217435.0,218379.0,219213.0,220270.0,221125.0,222037.0,222780.0,223376.0,223868.0,224370.0,225112.0,225854.0,226678.0,227366.0,228200.0,228770.0,229494.0,230249.0,231249.0,232429.0
303,Flagstaff,AZ,338214.0,340066.0,339884.0,341262.0,342145.0,343572.0,344843.0,345604.0,346594.0,347929.0,349430.0,350345.0,350807.0,350789.0,352517.0,354724.0,358001.0,359255.0,359685.0,359697.0,360382.0,361579.0,362403.0,363187.0,365017.0,367728.0,369987.0,371411.0,372488.0,375089.0,378716.0
304,Lumberton,NC,71193.0,71530.0,71908.0,72196.0,72470.0,72753.0,73036.0,73374.0,73724.0,74043.0,74088.0,73976.0,73932.0,74148.0,74422.0,74662.0,74862.0,75188.0,75452.0,75680.0,75755.0,75905.0,76237.0,76711.0,77128.0,77357.0,77531.0,77762.0,78033.0,78214.0,78447.0
305,Wausau,WI,158539.0,159462.0,160391.0,161405.0,162212.0,162864.0,163420.0,163808.0,164452.0,165128.0,166064.0,166909.0,167879.0,168816.0,169964.0,170952.0,171935.0,172564.0,173243.0,174094.0,174857.0,175625.0,176205.0,176927.0,177556.0,178238.0,178782.0,179464.0,180217.0,181348.0,182534.0
306,La Crosse,WI,177047.0,178275.0,179567.0,181120.0,182505.0,183045.0,183434.0,183898.0,184633.0,185162.0,185781.0,186817.0,188546.0,189743.0,190501.0,190630.0,191138.0,191559.0,192160.0,192626.0,193277.0,193991.0,194720.0,195068.0,194935.0,195190.0,195860.0,197012.0,197993.0,199336.0,200643.0
307,Lebanon,PA,180426.0,181086.0,181927.0,182672.0,183708.0,184711.0,185580.0,186354.0,187095.0,187779.0,188232.0,188701.0,189007.0,189554.0,190091.0,190792.0,191486.0,191956.0,192544.0,193105.0,193657.0,194426.0,195295.0,196279.0,197267.0,198256.0,199217.0,200156.0,201067.0,202240.0,203501.0
308,Idaho Falls,ID,199433.0,201259.0,203422.0,205295.0,207445.0,208828.0,210594.0,212005.0,214390.0,216648.0,219409.0,221494.0,223591.0,225754.0,227615.0,229608.0,231727.0,234647.0,237184.0,239695.0,241445.0,243365.0,244884.0,246915.0,249275.0,251541.0,253974.0,256430.0,258800.0,261018.0,263224.0
309,Sierra Vista,AZ,140159.0,140678.0,141186.0,141651.0,141973.0,142398.0,142945.0,143653.0,144117.0,144931.0,145793.0,147024.0,148036.0,149218.0,150584.0,151935.0,153255.0,154420.0,155303.0,156046.0,156890.0,157858.0,158806.0,159616.0,160427.0,161197.0,161881.0,162630.0,163476.0,164431.0,165571.0
